chr1	10091876	10094487	2612	*
chr1	10269401	10272717	3317	*
chr1	10457801	10460450	2650	*
chr1	10489450	10491800	2351	*
chr1	10531332	10533575	2244	*
chr1	10534038	10536785	2748	*
chr1	10554101	10556265	2165	*
chr1	10570180	10574150	3971	*
chr1	10751651	10755875	4225	*
chr1	10856164	10857898	1735	*
chr1	10999301	11003063	3763	*
chr1	11024351	11026864	2514	*
chr1	11071103	11074085	2983	*
chr1	11096353	11098662	2310	*
chr1	11118851	11121800	2950	*
chr1	11158506	11160800	2295	*
chr1	11321479	11323700	2222	*
chr1	11332135	11334800	2666	*
chr1	11538069	11540150	2082	*
chr1	11701352	11703853	2502	*
chr1	11705201	11711632	6432	*
chr1	11713751	11715875	2125	*
chr1	11723252	11725700	2449	*
chr1	11730061	11732584	2524	*
chr1	11750766	11754083	3318	*
chr1	11789045	11790779	1735	*
chr1	11795276	11797700	2425	*
chr1	11821132	11823407	2276	*
chr1	11849954	11851892	1939	*
chr1	11862551	11867525	4975	*
chr1	11874251	11876150	1900	*
chr1	11918298	11920151	1854	*
chr1	11953101	11955227	2127	*
chr1	11966951	11971025	4075	*
chr1	11984201	11987469	3269	*
chr1	11993651	11995917	2267	*
chr1	12038207	12044589	6383	*
chr1	12073925	12075781	1857	*
chr1	12078476	12080675	2200	*
chr1	12097343	12101750	4408	*
chr1	12103751	12105500	1750	*
chr1	12106451	12108800	2350	*
chr1	12111176	12115250	4075	*
chr1	12115789	12118948	3160	*
chr1	12119051	12120950	1900	*
chr1	12122225	12125900	3676	*
chr1	12207626	12214475	6850	*
chr1	12220976	12224225	3250	*
chr1	12226151	12228873	2723	*
chr1	12267917	12271475	3559	*
chr1	12289086	12291725	2640	*
chr1	12325433	12327160	1728	*
chr1	12335422	12337474	2053	*
chr1	12507869	12510800	2932	*
chr1	12599840	12603348	3509	*
chr1	12608153	12610887	2735	*
chr1	12677302	12681084	3783	*
chr1	12703538	12705664	2127	*
chr1	12714844	12719900	5057	*
chr1	12724615	12726654	2040	*
chr1	12841082	12846000	4919	*
chr1	14025701	14030525	4825	*
chr1	14924201	14927750	3550	*
chr1	15081776	15083450	1675	*
chr1	15424192	15427873	3682	*
chr1	15438026	15439775	1750	*
chr1	15454290	15456134	1845	*
chr1	15478116	15483800	5685	*
chr1	15497461	15499098	1638	*
chr1	15544141	15546127	1987	*
chr1	15557501	15559250	1750	*
chr1	15571651	15576425	4775	*
chr1	15586411	15588908	2498	*
chr1	15597759	15600319	2561	*
chr1	15654479	15657108	2630	*
chr1	15710276	15711875	1600	*
chr1	15716791	15718071	1281	*
chr1	15733893	15739550	5658	*
chr1	15741649	15745175	3527	*
chr1	15757076	15760473	3398	*
chr1	15781526	15782900	1375	*
chr1	15790162	15791743	1582	*
chr1	15839606	15842472	2867	*
chr1	15849744	15854703	4960	*
chr1	15897701	15899300	1600	*
chr1	15910376	15912350	1975	*
chr1	15929126	15931025	1900	*
chr1	15942626	15945725	3100	*
chr1	16010051	16012325	2275	*
chr1	16028588	16031147	2560	*
chr1	16067010	16069333	2324	*
chr1	16170326	16179500	9175	*
chr1	16245326	16246700	1375	*
chr1	16300376	16303739	3364	*
chr1	16319641	16322122	2482	*
chr1	16332948	16336678	3731	*
chr1	16380065	16385209	5145	*
chr1	16401911	16403397	1487	*
chr1	16403983	16406590	2608	*
chr1	16448683	16450499	1817	*
chr1	16466003	16473884	7882	*
chr1	16487663	16491677	4015	*
chr1	16493651	16495325	1675	*
chr1	16498761	16501402	2642	*
chr1	16520893	16522689	1797	*
chr1	16562051	16564906	2856	*
chr1	16573842	16577017	3176	*
chr1	16592347	16594016	1670	*
chr1	16668667	16670268	1602	*
chr1	16674675	16676307	1633	*
chr1	16677776	16680740	2965	*
chr1	16701608	16703375	1768	*
chr1	16766179	16768550	2372	*
chr1	16777826	16779125	1300	*
chr1	16800661	16802913	2253	*
chr1	16866275	16868233	1959	*
chr1	16870451	16873550	3100	*
chr1	16927010	16929801	2792	*
chr1	16938450	16944275	5826	*
chr1	16976257	16979217	2961	*
chr1	17000687	17002805	2119	*
chr1	17003856	17005879	2024	*
chr1	17012711	17015443	2733	*
chr1	17058481	17060095	1615	*
chr1	17239676	17241500	1825	*
chr1	17247476	17249225	1750	*
chr1	17286537	17288225	1689	*
chr1	17336576	17341177	4602	*
chr1	17379176	17382338	3163	*
chr1	17445084	17447502	2419	*
chr1	17533001	17535486	2486	*
chr1	17673669	17676200	2532	*
chr1	17726785	17729023	2239	*
chr1	17732104	17733691	1588	*
chr1	17763326	17767175	3850	*
chr1	19199155	19203288	4134	*
chr1	19210076	19211801	1726	*
chr1	19227926	19230874	2949	*
chr1	19252301	19255400	3100	*
chr1	19281326	19285066	3741	*
chr1	19336709	19338684	1976	*
chr1	19535501	19537925	2425	*
chr1	19566799	19569093	2295	*
chr1	19577201	19579625	2425	*
chr1	19637116	19643150	6035	*
chr1	19651028	19653104	2077	*
chr1	19667101	19668950	1850	*
chr1	19731635	19735564	3930	*
chr1	19802593	19807789	5197	*
chr1	19810226	19815225	5000	*
chr1	19922276	19924850	2575	*
chr1	19977220	19978923	1704	*
chr1	20125151	20127725	2575	*
chr1	20137174	20138887	1714	*
chr1	20195657	20197612	1956	*
chr1	20207875	20210150	2276	*
chr1	20243951	20246039	2089	*
chr1	20333735	20336228	2494	*
chr1	20478026	20480015	1990	*
chr1	20510416	20515143	4728	*
chr1	20537742	20540760	3019	*
chr1	20669372	20671059	1688	*
chr1	20702283	20704369	2087	*
chr1	20833601	20835500	1900	*
chr1	20845428	20847265	1838	*
chr1	20959144	20961604	2461	*
chr1	20986901	20989353	2453	*
chr1	21004451	21006125	1675	*
chr1	21043597	21045456	1860	*
chr1	21058001	21060780	2780	*
chr1	21111643	21115224	3582	*
chr1	21258176	21259925	1750	*
chr1	21347714	21349990	2277	*
chr1	21426128	21428213	2086	*
chr1	21500259	21504959	4701	*
chr1	21581201	21582824	1624	*
chr1	21615701	21618200	2500	*
chr1	21618701	21622956	4256	*
chr1	21633208	21635029	1822	*
chr1	21669326	21673308	3983	*
chr1	21696485	21698149	1665	*
chr1	21765690	21768110	2421	*
chr1	21912890	21914729	1840	*
chr1	21944929	21946637	1709	*
chr1	21995131	21997176	2046	*
chr1	22105526	22111259	5734	*
chr1	22117336	22119330	1995	*
chr1	22148029	22150360	2332	*
chr1	22230486	22234244	3759	*
chr1	22250409	22253021	2613	*
chr1	22262076	22264850	2775	*
chr1	22300485	22302053	1569	*
chr1	22344812	22346536	1725	*
chr1	22350251	22353650	3400	*
chr1	22365476	22367375	1900	*
chr1	22374558	22376130	1573	*
chr1	22378226	22380771	2546	*
chr1	22399982	22403222	3241	*
chr1	22777451	22779647	2197	*
chr1	22814162	22816210	2049	*
chr1	22880044	22881922	1879	*
chr1	23436079	23438772	2694	*
chr1	23439851	23442517	2667	*
chr1	23503224	23505336	2113	*
chr1	23669501	23672075	2575	*
chr1	23693489	23698161	4673	*
chr1	23702769	23705750	2982	*
chr1	23710539	23712359	1821	*
chr1	23747908	23750263	2356	*
chr1	23809395	23812270	2876	*
chr1	23822831	23824752	1922	*
chr1	23850626	23853200	2575	*
chr1	23854001	23861000	7000	*
chr1	23865626	23867466	1841	*
chr1	23883926	23889770	5845	*
chr1	23900051	23901950	1900	*
chr1	23903126	23904875	1750	*
chr1	23942407	23944447	2041	*
chr1	23945276	23947175	1900	*
chr1	23953706	23955167	1462	*
chr1	23960734	23964909	4176	*
chr1	23983631	23985182	1552	*
chr1	23990809	23992829	2021	*
chr1	24017061	24019400	2340	*
chr1	24042164	24043667	1504	*
chr1	24044281	24048125	3845	*
chr1	24068930	24071779	2850	*
chr1	24082350	24084210	1861	*
chr1	24103688	24106215	2528	*
chr1	24115944	24119744	3801	*
chr1	24125033	24128644	3612	*
chr1	24133021	24134774	1754	*
chr1	24135626	24138228	2603	*
chr1	24151076	24153125	2050	*
chr1	24162353	24166120	3768	*
chr1	24193355	24195955	2601	*
chr1	24230726	24232250	1525	*
chr1	24233660	24240725	7066	*
chr1	24372365	24373990	1626	*
chr1	24438074	24439998	1925	*
chr1	24475787	24478093	2307	*
chr1	24515351	24519542	4192	*
chr1	24647726	24650004	2279	*
chr1	24739358	24746767	7410	*
chr1	24817715	24820109	2395	*
chr1	24827309	24830075	2767	*
chr1	25068176	25076600	8425	*
chr1	25129263	25131366	2104	*
chr1	25223500	25227575	4076	*
chr1	25235356	25238767	3412	*
chr1	25261151	25263275	2125	*
chr1	25281026	25285100	4075	*
chr1	25289051	25294175	5125	*
chr1	25352951	25364975	12025	*
chr1	25406203	25408066	1864	*
chr1	25557534	25560913	3380	*
chr1	25597794	25599689	1896	*
chr1	25662752	25666490	3739	*
chr1	25681749	25683642	1894	*
chr1	25686999	25689102	2104	*
chr1	25693737	25697484	3748	*
chr1	25745743	25748528	2786	*
chr1	25754367	25758800	4434	*
chr1	25793986	25795571	1586	*
chr1	25811853	25813707	1855	*
chr1	25868975	25871300	2326	*
chr1	25887887	25889900	2014	*
chr1	25898285	25900235	1951	*
chr1	25941383	25945511	4129	*
chr1	26096819	26099070	2252	*
chr1	26108526	26111940	3415	*
chr1	26125609	26127748	2140	*
chr1	26136728	26138300	1573	*
chr1	26145424	26148813	3390	*
chr1	26157579	26159666	2088	*
chr1	26184691	26188689	3999	*
chr1	26230579	26234050	3472	*
chr1	26258921	26261267	2347	*
chr1	26304056	26306113	2058	*
chr1	26323083	26325800	2718	*
chr1	26341267	26342841	1575	*
chr1	26353549	26356264	2716	*
chr1	26361036	26363787	2752	*
chr1	26385750	26388711	2962	*
chr1	26395459	26398118	2660	*
chr1	26404489	26406378	1890	*
chr1	26436626	26439800	3175	*
chr1	26470693	26472619	1927	*
chr1	26495164	26497558	2395	*
chr1	26515735	26517872	2138	*
chr1	26559292	26561900	2609	*
chr1	26604901	26608584	3684	*
chr1	26631554	26635794	4241	*
chr1	26643505	26649634	6130	*
chr1	26734523	26736556	2034	*
chr1	26757561	26759784	2224	*
chr1	26796050	26800647	4598	*
chr1	26813376	26814721	1346	*
chr1	26854873	26858572	3700	*
chr1	26871401	26873150	1750	*
chr1	26988778	26990834	2057	*
chr1	27012795	27014605	1811	*
chr1	27018101	27025550	7450	*
chr1	27047265	27051413	4149	*
chr1	27109212	27116675	7464	*
chr1	27151962	27156683	4722	*
chr1	27188518	27193400	4883	*
chr1	27215576	27217978	2403	*
chr1	27225609	27227819	2211	*
chr1	27239728	27241725	1998	*
chr1	27292789	27294501	1713	*
chr1	27319301	27321050	1750	*
chr1	27338651	27340602	1952	*
chr1	27352844	27355298	2455	*
chr1	27370128	27372246	2119	*
chr1	27390997	27392952	1956	*
chr1	27437387	27439861	2475	*
chr1	27559573	27562850	3278	*
chr1	27626271	27628250	1980	*
chr1	27647635	27649850	2216	*
chr1	27667451	27670775	3325	*
chr1	27690858	27694582	3725	*
chr1	27698313	27700388	2076	*
chr1	27708328	27710749	2422	*
chr1	27717794	27719976	2183	*
chr1	27742120	27745775	3656	*
chr1	27754127	27755809	1683	*
chr1	27761801	27764061	2261	*
chr1	27771551	27773075	1525	*
chr1	27814976	27817925	2950	*
chr1	27851351	27853606	2256	*
chr1	27882026	27885125	3100	*
chr1	27889134	27891086	1953	*
chr1	27893747	27896454	2708	*
chr1	27897035	27900277	3243	*
chr1	27929126	27932180	3055	*
chr1	27956426	27961775	5350	*
chr1	27969557	27972390	2834	*
chr1	27997636	27999800	2165	*
chr1	28051226	28054157	2932	*
chr1	28098551	28101125	2575	*
chr1	28156226	28158500	2275	*
chr1	28188503	28191725	3223	*
chr1	28192816	28194766	1951	*
chr1	28198151	28202675	4525	*
chr1	28213151	28214675	1525	*
chr1	28240076	28242348	2273	*
chr1	28278310	28280521	2212	*
chr1	28285451	28287500	2050	*
chr1	28391846	28393336	1491	*
chr1	28413702	28416275	2574	*
chr1	28461627	28463260	1634	*
chr1	28474001	28475750	1750	*
chr1	28480833	28482289	1457	*
chr1	28495226	28504025	8800	*
chr1	28525301	28527500	2200	*
chr1	28558526	28560350	1825	*
chr1	28561580	28564292	2713	*
chr1	28570451	28575895	5445	*
chr1	28584866	28587692	2827	*
chr1	28592672	28594612	1941	*
chr1	28604855	28606277	1423	*
chr1	28627344	28629054	1711	*
chr1	28639749	28641685	1937	*
chr1	28654509	28656943	2435	*
chr1	28671015	28673549	2535	*
chr1	28695251	28697750	2500	*
chr1	28704484	28706022	1539	*
chr1	28717860	28720319	2460	*
chr1	28763593	28765997	2405	*
chr1	28767259	28769254	1996	*
chr1	28775785	28778123	2339	*
chr1	28797464	28799482	2019	*
chr1	28830551	28833875	3325	*
chr1	28834376	28846625	12250	*
chr1	28850981	28852707	1727	*
chr1	28878326	28880956	2631	*
chr1	28928624	28930654	2031	*
chr1	28968401	28971275	2875	*
chr1	28994343	28997300	2958	*
chr1	29044590	29046275	1686	*
chr1	29061915	29065025	3111	*
chr1	29186240	29187688	1449	*
chr1	29203076	29204600	1525	*
chr1	29208003	29215100	7098	*
chr1	29239752	29242475	2724	*
chr1	29252632	29255300	2669	*
chr1	29447126	29448650	1525	*
chr1	29449964	29452700	2737	*
chr1	29505974	29510042	4069	*
chr1	29523476	29524925	1450	*
chr1	29556476	29559444	2969	*
chr1	29561627	29564255	2629	*
chr1	30160348	30162977	2630	*
chr1	30169869	30171861	1993	*
chr1	30179276	30182750	3475	*
chr1	30849871	30854751	4881	*
chr1	30997928	31000011	2084	*
chr1	31190051	31194682	4632	*
chr1	31215701	31236500	20800	*
chr1	31273644	31275797	2154	*
chr1	31281538	31283462	1925	*
chr1	31314567	31316274	1708	*
chr1	31326148	31328609	2462	*
chr1	31344365	31345897	1533	*
chr1	31359611	31362314	2704	*
chr1	31366563	31369584	3022	*
chr1	31375080	31378511	3432	*
chr1	31380976	31382970	1995	*
chr1	31383612	31385839	2228	*
chr1	31401582	31403362	1781	*
chr1	31448704	31451046	2343	*
chr1	31537451	31539650	2200	*
chr1	31572817	31575122	2306	*
chr1	31605636	31607376	1741	*
chr1	31632138	31633694	1557	*
chr1	31634767	31637062	2296	*
chr1	31642625	31644625	2001	*
chr1	31653384	31656235	2852	*
chr1	31768676	31770950	2275	*
chr1	31955126	31957324	2199	*
chr1	32039477	32041550	2074	*
chr1	32082540	32085472	2933	*
chr1	32109326	32111750	2425	*
chr1	32134807	32137490	2684	*
chr1	32164601	32167579	2979	*
chr1	32169842	32172779	2938	*
chr1	32179542	32183444	3903	*
chr1	32252115	32256928	4814	*
chr1	32280757	32283607	2851	*
chr1	32353923	32357900	3978	*
chr1	32377976	32379425	1450	*
chr1	32408576	32411224	2649	*
chr1	32442875	32444344	1470	*
chr1	32478065	32481425	3361	*
chr1	32528104	32530001	1898	*
chr1	32537370	32539925	2556	*
chr1	32572353	32574875	2523	*
chr1	32644342	32646950	2609	*
chr1	32664952	32668175	3224	*
chr1	32670401	32672075	1675	*
chr1	32686935	32688950	2016	*
chr1	32712594	32717600	5007	*
chr1	32728826	32730200	1375	*
chr1	32756651	32759144	2494	*
chr1	32785001	32786525	1525	*
chr1	32799551	32806637	7087	*
chr1	32815963	32818175	2213	*
chr1	32855524	32861450	5927	*
chr1	33004765	33007530	2766	*
chr1	33092501	33094700	2200	*
chr1	33114551	33118384	3834	*
chr1	33132271	33133874	1604	*
chr1	33166753	33170146	3394	*
chr1	33190013	33191767	1755	*
chr1	33196474	33197798	1325	*
chr1	33206514	33208247	1734	*
chr1	33281502	33286325	4824	*
chr1	33335058	33339200	4143	*
chr1	33351345	33353552	2208	*
chr1	33385191	33386750	1560	*
chr1	33404565	33406921	2357	*
chr1	33427076	33431450	4375	*
chr1	33445601	33448025	2425	*
chr1	33545737	33547700	1964	*
chr1	33644593	33650027	5435	*
chr1	33720476	33723350	2875	*
chr1	33725576	33726875	1300	*
chr1	33803900	33805545	1646	*
chr1	33860408	33863673	3266	*
chr1	33895526	33897888	2363	*
chr1	33925151	33930275	5125	*
chr1	33935426	33939275	3850	*
chr1	34077926	34079450	1525	*
chr1	35251451	35254871	3421	*
chr1	35308422	35312190	3769	*
chr1	35323901	35326475	2575	*
chr1	35330951	35333150	2200	*
chr1	35383429	35385962	2534	*
chr1	35389871	35391490	1620	*
chr1	35393124	35395285	2162	*
chr1	35449484	35452014	2531	*
chr1	35495426	35499542	4117	*
chr1	35543692	35546075	2384	*
chr1	35656751	35659775	3025	*
chr1	35732633	35735525	2893	*
chr1	35743851	35745952	2102	*
chr1	35751111	35752639	1529	*
chr1	35970400	35974025	3626	*
chr1	36021669	36025850	4182	*
chr1	36106151	36108213	2063	*
chr1	36172499	36174110	1612	*
chr1	36179757	36182239	2483	*
chr1	36182809	36185525	2717	*
chr1	36234176	36238279	4104	*
chr1	36271627	36275534	3908	*
chr1	36334198	36336105	1908	*
chr1	36346798	36350220	3423	*
chr1	36393944	36398150	4207	*
chr1	36553090	36555950	2861	*
chr1	36613971	36618275	4305	*
chr1	36620210	36623525	3316	*
chr1	36688301	36691582	3282	*
chr1	36713164	36715007	1844	*
chr1	36737432	36739594	2163	*
chr1	36771208	36774135	2928	*
chr1	36785830	36790277	4448	*
chr1	36834101	36835625	1525	*
chr1	36836350	36841397	5048	*
chr1	36849851	36853518	3668	*
chr1	36862226	36864418	2193	*
chr1	36913398	36915213	1816	*
chr1	36915251	36917225	1975	*
chr1	36928751	36931166	2416	*
chr1	36939176	36940700	1525	*
chr1	36944787	36946164	1378	*
chr1	36947087	36949718	2632	*
chr1	36981249	36984760	3512	*
chr1	37040826	37042746	1921	*
chr1	37753751	37755575	1825	*
chr1	37938851	37946229	7379	*
chr1	37978826	37981580	2755	*
chr1	38018951	38020794	1844	*
chr1	38060379	38063027	2649	*
chr1	38068119	38070198	2080	*
chr1	38154548	38159375	4828	*
chr1	38188340	38190364	2025	*
chr1	38229118	38230986	1869	*
chr1	38258951	38263325	4375	*
chr1	38272676	38275025	2350	*
chr1	38324223	38327032	2810	*
chr1	38355186	38357222	2037	*
chr1	38366351	38368175	1825	*
chr1	38387801	38389510	1710	*
chr1	38411235	38413552	2318	*
chr1	38454194	38456699	2506	*
chr1	38464503	38466472	1970	*
chr1	38469401	38472125	2725	*
chr1	38474228	38479624	5397	*
chr1	38492951	38496875	3925	*
chr1	38511416	38513783	2368	*
chr1	38528984	38531360	2377	*
chr1	38537051	38538510	1460	*
chr1	38729704	38732322	2619	*
chr1	38773979	38776950	2972	*
chr1	38973241	38974945	1705	*
chr1	39289627	39291183	1557	*
chr1	39323801	39326750	2950	*
chr1	39455726	39458900	3175	*
chr1	39490472	39493325	2854	*
chr1	39546499	39548239	1741	*
chr1	39550797	39553420	2624	*
chr1	39567626	39569675	2050	*
chr1	39569991	39572600	2610	*
chr1	39656615	39659578	2964	*
chr1	39734501	39738875	4375	*
chr1	39855269	39858578	3310	*
chr1	39873401	39877707	4307	*
chr1	39956051	39958724	2674	*
chr1	39974126	39976100	1975	*
chr1	40003962	40006217	2256	*
chr1	40024526	40026050	1525	*
chr1	40039441	40043559	4119	*
chr1	40071251	40073075	1825	*
chr1	40104079	40106933	2855	*
chr1	40137039	40138823	1785	*
chr1	40155969	40158191	2223	*
chr1	40166762	40168478	1717	*
chr1	40253726	40256284	2559	*
chr1	40281647	40284147	2501	*
chr1	40290476	40292075	1600	*
chr1	40310693	40312777	2085	*
chr1	40347913	40350090	2178	*
chr1	40364007	40369492	5486	*
chr1	40419926	40422350	2425	*
chr1	40425476	40427375	1900	*
chr1	40501814	40503136	1323	*
chr1	40504226	40507550	3325	*
chr1	40521854	40526130	4277	*
chr1	40529876	40531850	1975	*
chr1	40561690	40563950	2261	*
chr1	40595827	40597405	1579	*
chr1	40618129	40620412	2284	*
chr1	40626176	40629113	2938	*
chr1	40645156	40646702	1547	*
chr1	40647897	40650832	2936	*
chr1	40651226	40653125	1900	*
chr1	40722327	40724967	2641	*
chr1	40779794	40783175	3382	*
chr1	40783425	40785614	2190	*
chr1	40848208	40852625	4418	*
chr1	40914240	40917575	3336	*
chr1	40941527	40944737	3211	*
chr1	40973555	40975250	1696	*
chr1	40996360	40999400	3041	*
chr1	41156202	41159312	3111	*
chr1	41238455	41241090	2636	*
chr1	41248713	41250226	1514	*
chr1	41274192	41276150	1959	*
chr1	41326969	41330607	3639	*
chr1	41404315	41406198	1884	*
chr1	41444201	41447450	3250	*
chr1	41705351	41709200	3850	*
chr1	41710430	41712405	1976	*
chr1	41807170	41808701	1532	*
chr1	41825367	41828450	3084	*
chr1	41949426	41954075	4650	*
chr1	41977968	41983879	5912	*
chr1	42191385	42195650	4266	*
chr1	42264851	42267200	2350	*
chr1	42268001	42270725	2725	*
chr1	42316661	42318268	1608	*
chr1	42327608	42330088	2481	*
chr1	42498463	42502775	4313	*
chr1	42779158	42781112	1955	*
chr1	42798409	42802100	3692	*
chr1	42809168	42810821	1654	*
chr1	42920801	42923450	2650	*
chr1	43122926	43125572	2647	*
chr1	43146701	43149725	3025	*
chr1	43221718	43223469	1752	*
chr1	43230926	43234175	3250	*
chr1	43280492	43284118	3627	*
chr1	43289791	43292304	2514	*
chr1	43310208	43313973	3766	*
chr1	43378517	43380005	1489	*
chr1	43396076	43398950	2875	*
chr1	43422326	43425725	3400	*
chr1	43474049	43477786	3738	*
chr1	43538601	43540250	1650	*
chr1	43607819	43610347	2529	*
chr1	43636964	43639179	2216	*
chr1	43689841	43693850	4010	*
chr1	43750661	43752246	1586	*
chr1	43795244	43796896	1653	*
chr1	43809838	43812286	2449	*
chr1	43822613	43825625	3013	*
chr1	43831301	43835075	3775	*
chr1	43854428	43856525	2098	*
chr1	43879728	43881699	1972	*
chr1	43918526	43921175	2650	*
chr1	43987412	43992041	4630	*
chr1	44046728	44048825	2098	*
chr1	44114576	44118142	3567	*
chr1	44171876	44175157	3282	*
chr1	44248499	44250570	2072	*
chr1	44329270	44330751	1482	*
chr1	44399276	44401664	2389	*
chr1	44411276	44414494	3219	*
chr1	44434428	44436650	2223	*
chr1	44439251	44442125	2875	*
chr1	44444051	44446400	2350	*
chr1	44455735	44458475	2741	*
chr1	44459688	44461568	1881	*
chr1	44494203	44497325	3123	*
chr1	44499847	44503411	3565	*
chr1	44513308	44515217	1910	*
chr1	44677901	44680296	2396	*
chr1	44819603	44822384	2782	*
chr1	44996793	44998962	2170	*
chr1	45036993	45038593	1601	*
chr1	45096401	45099200	2800	*
chr1	45117809	45119645	1837	*
chr1	45137201	45143675	6475	*
chr1	45158351	45161525	3175	*
chr1	45162026	45163325	1300	*
chr1	45178301	45181994	3694	*
chr1	45195476	45197975	2500	*
chr1	45204271	45206730	2460	*
chr1	45239829	45242600	2772	*
chr1	45249251	45252950	3700	*
chr1	45264314	45267950	3637	*
chr1	45271009	45276800	5792	*
chr1	45307708	45309938	2231	*
chr1	45411807	45413395	1589	*
